YEAR      MONTH     DAY       HOUR      MIN       SEC       GDLATR        GDLONR        GDALT      SNL        VIPE1         DVIPE1        VIPN1         DVIPN1        
  2014         8        20        23        10        15    -1.19500e+01  -7.68700e+01     105.00       1.54  -3.02100e+02   2.00000e+01      33.70000       2.10000  
  2014         8        20        23        10        15    -1.19500e+01  -7.68700e+01     108.75       0.23  -3.99400e+02   2.00000e+01      32.10000       1.80000  
  2014         8        20        23        10        15    -1.19500e+01  -7.68700e+01     112.50      -0.05  -1.82100e+02   2.00000e+01      17.00000       1.20000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01      93.75      -0.07   4.30000e+00   2.00000e+01       6.80000       0.90000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01      97.50       0.99  -1.66600e+02   5.13000e+01      -0.70000       1.50000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01     101.25       1.87  -2.99300e+02   2.00000e+01      21.90000       2.20000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01     105.00       1.55  -2.73000e+02   3.94000e+01      48.60000       2.10000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01     108.75       0.22  -4.25700e+02   2.00000e+01      30.70000       1.60000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01     112.50       0.06  -3.05600e+02   2.00000e+01      -3.50000       0.70000  
  2014         8        20        23        10        39    -1.19500e+01  -7.68700e+01     116.25      -0.48  -2.13100e+02   2.00000e+01     -19.90000       1.10000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01      93.75      -0.43  -1.99400e+02   2.00000e+01       2.60000       0.90000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01      97.50       1.18  -1.28000e+01   2.00000e+01      16.00000       1.40000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01     101.25       1.93  -2.96000e+02   6.57000e+01      12.90000       2.20000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01     105.00       1.38  -3.35300e+02   2.00000e+01      28.70000       1.80000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01     108.75       0.13  -6.04600e+02   2.00000e+01      10.80000       1.50000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01     112.50       0.23  -3.62900e+02   2.00000e+01       6.70000       0.50000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01     116.25      -0.24  -2.17000e+01   2.00000e+01       5.80000       0.60000  
  2014         8        20        23        11         3    -1.19500e+01  -7.68700e+01     120.00      -0.78  -2.75600e+02   2.00000e+01     -32.40000       2.90000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01      93.75      -0.27  -2.25900e+02   2.00000e+01       1.80000       2.40000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01      97.50       1.08  -1.47000e+02   2.00000e+01       5.90000       1.30000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01     101.25       1.82  -2.37200e+02   2.00000e+01      -5.40000       1.70000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01     105.00       1.41  -3.27500e+02   2.00000e+01      21.80000       2.10000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01     108.75       0.18  -3.84400e+02   2.00000e+01      22.50000       1.20000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01     112.50       0.15  -6.76000e+01   2.00000e+01       8.50000       0.90000  
  2014         8        20        23        11        28    -1.19500e+01  -7.68700e+01     116.25      -0.27  -2.25400e+02   2.00000e+01       3.60000       6.60000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01      90.00      -0.05  -5.44400e+02   1.92000e+01       0.00000       0.50000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01      93.75       0.34  -1.59500e+02   1.92000e+01      -9.50000       0.60000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01      97.50       0.93  -3.58100e+02   1.92000e+01       1.90000       1.20000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01     101.25       1.77  -4.40600e+02   1.92000e+01      12.10000       1.90000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01     105.00       1.41  -3.18500e+02   1.92000e+01      40.00000       2.30000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01     108.75       0.29  -3.52000e+02   1.92000e+01      27.00000       1.40000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01     112.50       0.25  -2.70900e+02   1.92000e+01       5.10000       0.70000  
  2014         8        20        23        11        53    -1.19500e+01  -7.68700e+01     116.25      -0.44   2.32500e+02   1.92000e+01       8.10000       0.20000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01      93.75      -0.44  -5.95100e+02   2.00000e+01       1.50000       0.70000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01      97.50       1.18  -7.56000e+01   4.08000e+01       9.90000       1.70000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01     101.25       1.85  -2.02500e+02   5.59000e+01      -4.50000       2.40000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01     105.00       1.55  -2.17400e+02   4.21000e+01      39.50000       2.30000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01     108.75       0.45  -2.95500e+02   5.96000e+01      26.90000       2.00000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01     112.50       0.60  -2.32200e+02   5.24000e+01       4.90000       1.00000  
  2014         8        20        23        12        20    -1.19500e+01  -7.68700e+01     116.25      -0.20  -2.96700e+02   2.00000e+01      21.80000       0.80000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01      93.75      -0.03  -5.95900e+02   2.00000e+01       5.90000       0.70000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01      97.50       1.28  -1.52100e+02   4.97000e+01      -0.70000       1.60000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01     101.25       1.84  -4.29600e+02   2.00000e+01     -11.50000       2.20000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01     105.00       1.60  -2.41000e+02   2.00000e+01      45.50000       2.10000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01     108.75       0.49  -2.09400e+02   2.00000e+01       3.30000       1.60000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01     112.50       0.65  -5.46000e+01   2.00000e+01      -2.30000       1.20000  
  2014         8        20        23        12        45    -1.19500e+01  -7.68700e+01     116.25       0.02  -4.43000e+01   2.00000e+01      20.80000       0.70000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01      93.75      -0.07  -2.57400e+02   2.00000e+01      -3.90000       0.70000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01      97.50       1.11  -2.00700e+02   2.00000e+01       3.60000       1.40000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01     101.25       1.82  -2.15700e+02   2.00000e+01      11.90000       2.10000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01     105.00       1.53  -2.74500e+02   2.00000e+01      28.20000       2.90000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01     108.75       0.63  -3.08800e+02   2.00000e+01       4.10000       1.90000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01     112.50       0.74  -1.22700e+02   2.00000e+01     -11.00000       1.00000  
  2014         8        20        23        13         9    -1.19500e+01  -7.68700e+01     116.25       0.02  -1.80000e+00   2.00000e+01      15.10000       0.60000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01      93.75      -0.36   3.20000e+01   2.00000e+01       3.70000       0.60000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01      97.50       1.33  -2.03100e+02   2.00000e+01       6.70000       1.60000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01     101.25       1.66  -2.13100e+02   2.00000e+01      -6.80000       1.70000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01     105.00       1.35  -2.88400e+02   2.00000e+01      21.00000       2.20000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01     108.75       0.57  -2.78900e+02   2.00000e+01      -2.50000       1.40000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01     112.50       0.78  -1.81300e+02   6.24000e+01       2.40000       1.40000  
  2014         8        20        23        13        34    -1.19500e+01  -7.68700e+01     116.25       0.27   7.73500e+02   2.00000e+01      15.40000       0.80000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01      93.75      -0.39  -2.14000e+02   2.00000e+01      -6.50000       0.80000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01      97.50       1.37  -2.00600e+02   5.76000e+01      -7.50000       1.60000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01     101.25       1.74  -1.50900e+02   4.73000e+01      -3.60000       1.90000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01     105.00       1.23  -2.82500e+02   2.00000e+01       4.30000       2.50000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01     108.75       0.78  -2.31100e+02   4.79000e+01     -12.10000       2.50000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01     112.50       0.98  -8.39000e+01   4.15000e+01      -0.90000       1.50000  
  2014         8        20        23        13        57    -1.19500e+01  -7.68700e+01     116.25       0.49  -4.65000e+01   2.00000e+01       6.40000       0.90000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01      90.00      -0.91   8.31000e+02   1.92000e+01    -108.20000       2.00000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01      93.75      -0.55  -3.68000e+02   1.92000e+01      11.70000       1.30000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01      97.50       1.25  -1.85100e+02   4.23000e+01      -2.50000       1.40000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01     101.25       1.70  -2.09500e+02   4.25000e+01      11.70000       2.30000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01     105.00       1.27  -1.67200e+02   1.92000e+01      16.50000       2.70000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01     108.75       0.75  -3.16200e+02   1.92000e+01     -16.90000       2.00000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01     112.50       1.13  -1.11400e+02   4.13000e+01      -3.10000       1.70000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01     116.25       0.68  -6.58000e+01   1.92000e+01       0.20000       0.90000  
  2014         8        20        23        14        21    -1.19500e+01  -7.68700e+01     120.00      -0.49   1.42000e+01   1.92000e+01      10.70000       0.60000  
  2014         8        20        23        14        45    -1.19500e+01  -7.68700e+01      93.75      -0.54  -2.93800e+02   2.00000e+01     -45.90000       7.20000  
